workclass,marital-status,occupation,race,sex,user_id,age,salary,education_rank,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year,great_customer_class
private,Never-married,executive,caucasian,Male,1039330.0,65.0,42896.0,13.0,0.0,0.0,40.0,127.0,248.0,0.0
private,Never-married,sales,caucasian,Male,1037073.0,26.0,64896.25,10.0,0.0,0.0,24.0,338.0,90.0,0.0
government,Divorced,executive,caucasian,Female,1031746.0,38.0,12030.75,10.0,0.0,0.0,40.0,217.27654431512983,473.0,0.0
private,Married,service,caucasian,Male,1040454.0,27.0,44170.75,11.0,0.0,0.0,60.0,217.27654431512983,202.0,0.0
private,Married,trucker,caucasian,Male,1018190.0,36.0,47208.5,5.0,0.0,0.0,50.0,292.0,345.0,0.0
private,Never-married,sales,caucasian,Female,1020677.0,17.0,40029.5,8.0,0.0,0.0,10.0,217.27654431512983,293.0,0.0
private,Never-married,cleaner,caucasian,Male,1036463.0,14.0,43955.0,7.0,0.0,0.0,25.0,217.27654431512983,359.7081694672864,0.0
government,Married,craft,not_caucasian,Male,1030892.0,61.0,25015.75,9.0,0.0,0.0,40.0,130.0,359.7081694672864,0.0
private,Never-married,executive,caucasian,Male,1006707.0,14.0,42249.25,11.0,0.0,0.0,40.0,328.0,359.7081694672864,0.0
private,Married,craft,caucasian,Male,1006217.0,51.0,38995.75,9.0,0.0,0.0,50.0,372.0,422.0,0.0
private,Married,sales,caucasian,Male,1043296.0,24.0,55488.75,13.0,447.9206072106262,0.0,40.0,478.0,419.0,0.0
self_employed,Never-married,professional,caucasian,Male,1025290.0,21.0,29490.75,16.0,0.0,0.0,40.0,121.0,359.7081694672864,0.0
government,Divorced,clerical,not_caucasian,Female,1005605.0,28.0,50226.0,6.0,0.0,0.0,40.0,341.0,359.7081694672864,0.0
self_employed,Divorced,tech,caucasian,Female,1034462.0,36.0,53724.0,5.0,0.0,0.0,40.0,226.0,339.0,0.0
self_employed,Married,craft,caucasian,Male,1021797.0,43.0,45869.75,9.0,0.0,0.0,30.0,11.0,432.0,0.0
private,Married,lawenf,caucasian,Male,1048180.0,49.0,39752.0,10.0,0.0,0.0,56.0,113.0,359.7081694672864,0.0
government,Divorced,clerical,caucasian,Female,1019368.0,46.0,25519.0,9.0,0.0,0.0,25.0,28.0,430.0,0.0
private,Never-married,sales,caucasian,Male,1019355.0,20.0,84409.75,10.0,0.0,0.0,40.0,286.0,48.0,0.0
private,Never-married,clerical,caucasian,Female,1040983.0,14.0,29340.75,10.0,0.0,0.0,35.0,76.0,359.7081694672864,0.0
private,Never-married,clerical,caucasian,Female,1032410.0,19.0,27463.5,9.0,0.0,0.0,40.0,250.0,68.0,0.0
private,Married,craft,caucasian,Male,1025668.0,19.0,54300.0,9.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,factory,caucasian,Male,1034945.0,47.0,41789.75,9.0,4650.0,0.0,40.0,217.27654431512983,1.0,0.0
private,Never-married,professional,caucasian,Male,1033173.0,25.0,110302.5,9.0,0.0,0.0,40.0,282.0,348.0,0.0
private,Married,factory,caucasian,Male,1019806.0,31.0,10621.25,9.0,447.9206072106262,0.0,55.0,43.0,374.0,0.0
self_employed,Married,craft,caucasian,Male,1018720.0,32.0,27936.5,10.0,0.0,0.0,40.0,481.0,323.0,0.0
self_employed,Divorced,sales,caucasian,Female,1039904.0,56.0,19522.5,10.0,447.9206072106262,0.0,48.0,183.0,199.0,0.0
private,Divorced,clerical,caucasian,Female,1007006.0,32.0,13525.5,10.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,executive,caucasian,Female,1007030.0,22.0,85440.0,13.0,0.0,0.0,40.0,253.0,83.0,0.0
government,Never-married,professional,not_caucasian,Male,1034837.0,16.0,36929.75,13.0,0.0,0.0,20.0,258.0,359.7081694672864,0.0
private,Never-married,professional,caucasian,Male,1001609.0,24.0,99718.5,13.0,0.0,0.0,42.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,clerical,not_caucasian,Female,1035251.0,14.0,23686.0,9.0,0.0,0.0,20.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,sales,caucasian,Female,1044022.0,58.0,46384.25,10.0,0.0,0.0,20.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,factory,caucasian,Male,1026009.0,46.0,51376.0,9.0,0.0,0.0,20.0,217.27654431512983,3.0,0.0
private,Divorced,factory,caucasian,Female,1037803.0,35.0,48702.25,7.0,0.0,0.0,40.0,130.0,185.0,0.0
self_employed,Married,sales,not_caucasian,Female,1039071.0,31.0,40637.75,8.0,0.0,0.0,50.0,392.0,65.0,0.0
private,Never-married,tech,caucasian,Female,1025265.0,23.0,52762.25,10.0,4101.0,0.0,40.0,382.0,397.0,0.0
government,Divorced,clerical,caucasian,Female,1005998.0,37.0,68879.25,10.0,447.9206072106262,0.0,72.0,320.0,359.7081694672864,0.0
private,Married,craft,caucasian,Male,1003954.0,23.0,15195.75,11.0,0.0,0.0,40.0,217.27654431512983,80.0,0.0
private,Never-married,craft,caucasian,Male,1028235.0,14.0,6060.75,9.0,0.0,1590.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Married,cleaner,caucasian,Male,1044488.0,78.0,46189.75,4.0,1797.0,0.0,15.0,277.0,156.0,0.0
self_employed,Married,professional,caucasian,Male,1026317.0,29.0,31668.75,10.0,0.0,0.0,25.0,217.27654431512983,359.7081694672864,0.0
government,Married,service,not_caucasian,Male,1031180.0,35.0,6940.75,9.0,0.0,0.0,40.0,128.0,200.0,0.0
private,Never-married,sales,not_caucasian,Female,1022171.0,26.0,66857.75,13.0,0.0,0.0,20.0,263.0,498.0,0.0
self_employed,Never-married,service,caucasian,Female,1029145.0,19.0,56827.5,10.0,0.0,0.0,25.0,217.27654431512983,91.0,0.0
private,Never-married,professional,caucasian,Male,1000864.0,24.0,48657.5,13.0,0.0,0.0,35.0,351.0,256.0,0.0
private,Married,service,caucasian,Male,1036623.0,39.0,102297.25,3.0,0.0,0.0,40.0,82.0,256.0,0.0
government,Never-married,executive,caucasian,Female,1020321.0,38.0,55105.25,13.0,0.0,0.0,40.0,217.27654431512983,75.0,0.0
private,Married,craft,caucasian,Male,1029425.0,27.0,48501.0,7.0,0.0,0.0,25.0,327.0,359.7081694672864,0.0
private,Married,service,caucasian,Female,1022240.0,29.0,20750.75,9.0,0.0,0.0,40.0,166.0,249.0,0.0
private,Never-married,service,caucasian,Male,1011434.0,17.0,36852.75,3.0,0.0,0.0,30.0,499.0,445.0,0.0
private,Divorced,sales,caucasian,Male,1029545.0,28.0,37336.75,10.0,0.0,0.0,60.0,163.0,359.7081694672864,0.0
self_employed,Never-married,tech,caucasian,Male,1015712.0,18.0,55042.0,10.0,0.0,0.0,16.0,465.0,121.0,0.0
self_employed,Never-married,tech,caucasian,Female,1015683.0,14.0,83526.25,7.0,0.0,0.0,30.0,336.0,359.7081694672864,0.0
self_employed,Divorced,professional,not_caucasian,Female,1030834.0,37.0,54562.25,7.0,0.0,0.0,30.0,93.0,452.0,0.0
government,Never-married,lawenf,caucasian,Male,1038625.0,16.0,43761.0,10.0,0.0,46.03422370617696,40.0,287.0,359.7081694672864,0.0
private,Married,sales,caucasian,Male,1009726.0,51.0,18808.75,13.0,0.0,0.0,60.0,468.0,444.0,0.0
private,Never-married,trucker,caucasian,Male,1044132.0,34.0,64668.75,9.0,0.0,46.03422370617696,40.0,174.0,95.0,0.0
private,Never-married,service,caucasian,Female,1018889.0,23.0,50810.0,10.0,0.0,0.0,40.0,486.0,88.0,0.0
private,Divorced,service,caucasian,Female,1041570.0,23.0,45347.0,9.0,0.0,0.0,40.0,152.0,359.7081694672864,0.0
private,Married,sales,caucasian,Male,1007081.0,40.0,83850.0,10.0,0.0,46.03422370617696,40.0,78.0,208.0,0.0
self_employed,Widowed,sales,caucasian,Male,1038762.0,82.0,30102.0,10.0,0.0,0.0,20.0,491.0,54.0,0.0
self_employed,Married,craft,caucasian,Male,1041972.0,57.0,41480.5,9.0,447.9206072106262,0.0,50.0,285.0,79.0,0.0
private,Never-married,service,caucasian,Male,1032665.0,14.0,63297.5,9.0,0.0,0.0,40.0,398.0,359.7081694672864,0.0
private,Married,trucker,caucasian,Male,1048807.0,32.0,52837.25,6.0,0.0,0.0,40.0,386.0,60.0,0.0
self_employed,Divorced,cleaner,caucasian,Female,1044737.0,32.0,52731.5,7.0,0.0,46.03422370617696,40.0,217.27654431512983,118.0,0.0
private,Never-married,sales,caucasian,Female,1008756.0,30.0,45774.0,13.0,0.0,0.0,40.0,462.0,359.7081694672864,0.0
self_employed,Married,sales,caucasian,Male,1027956.0,36.0,6852.0,11.0,0.0,0.0,60.0,145.0,214.0,0.0
self_employed,Never-married,tech,caucasian,Female,1025989.0,19.0,32113.25,9.0,0.0,0.0,28.0,217.27654431512983,295.0,0.0
private,Married,sales,caucasian,Male,1041238.0,35.0,32399.25,10.0,0.0,0.0,46.0,458.0,435.0,0.0
private,Married,cleaner,not_caucasian,Male,1008925.0,36.0,89849.25,7.0,0.0,0.0,40.0,217.27654431512983,10.0,0.0
private,Married,sales,caucasian,Male,1033614.0,50.0,64215.25,9.0,0.0,0.0,80.0,346.0,195.0,0.0
private,Never-married,sales,caucasian,Male,1039721.0,14.0,85402.5,10.0,0.0,0.0,35.0,426.0,359.7081694672864,0.0
self_employed,Married,sales,caucasian,Male,1005647.0,61.0,49504.25,9.0,0.0,0.0,50.0,102.0,115.0,0.0
private,Married,trucker,caucasian,Male,1027432.0,40.0,62023.5,9.0,0.0,0.0,40.0,367.0,260.0,0.0
private,Married,executive,caucasian,Male,1014518.0,45.0,43900.0,14.0,0.0,0.0,60.0,110.0,452.0,0.0
private,Married,clerical,caucasian,Male,1016339.0,41.0,36843.0,9.0,0.0,0.0,48.0,217.27654431512983,386.0,0.0
private,Never-married,sales,not_caucasian,Female,1022435.0,27.0,33827.0,13.0,0.0,0.0,40.0,217.27654431512983,215.0,0.0
private,Divorced,craft,caucasian,Male,1047000.0,28.0,35387.5,6.0,447.9206072106262,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Married,craft,caucasian,Male,1009761.0,29.0,71414.25,10.0,0.0,0.0,45.0,338.0,434.0,0.0
government,Divorced,executive,not_caucasian,Female,1002192.0,37.0,8237.5,12.0,0.0,0.0,40.0,80.0,383.0,0.0
self_employed,Married,executive,caucasian,Male,1009022.0,50.0,69782.25,14.0,0.0,0.0,20.0,405.0,444.0,0.0
private,Divorced,service,caucasian,Female,1045339.0,23.0,29495.75,6.0,0.0,0.0,45.0,339.0,359.7081694672864,0.0
private,Never-married,service,caucasian,Male,1034279.0,36.0,94197.25,9.0,0.0,0.0,15.0,143.0,359.7081694672864,0.0
private,Never-married,factory,caucasian,Male,1045659.0,22.0,70992.25,9.0,0.0,0.0,40.0,178.0,336.0,0.0
private,Never-married,clerical,not_caucasian,Female,1015107.0,25.0,34069.25,13.0,0.0,0.0,40.0,360.0,408.0,0.0
private,Married,trucker,not_caucasian,Male,1045627.0,48.0,124582.0,6.0,0.0,0.0,40.0,217.27654431512983,478.0,0.0
self_employed,Divorced,service,caucasian,Female,1030975.0,47.0,53436.25,10.0,0.0,0.0,45.0,415.0,298.0,0.0
private,Married,executive,not_caucasian,Male,1023529.0,44.0,56849.75,11.0,0.0,0.0,40.0,497.0,221.0,0.0
self_employed,Divorced,service,caucasian,Female,1013516.0,37.0,47960.25,13.0,447.9206072106262,0.0,48.0,217.27654431512983,494.0,0.0
private,Never-married,service,caucasian,Female,1039416.0,17.0,39824.75,7.0,0.0,0.0,20.0,217.27654431512983,460.0,0.0
self_employed,Married,sales,caucasian,Male,1004098.0,35.0,46733.5,13.0,0.0,0.0,40.0,176.0,85.0,0.0
private,Married,craft,caucasian,Male,1042744.0,39.0,37149.29735524019,11.0,0.0,0.0,40.0,217.27654431512983,289.0,0.0
government,Married,service,caucasian,Female,1000460.0,40.0,49225.0,9.0,0.0,0.0,39.0,136.0,359.7081694672864,0.0
private,Divorced,professional,caucasian,Female,1033843.0,36.0,86744.5,13.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Married,factory,caucasian,Male,1023921.0,44.0,24800.75,4.0,0.0,0.0,40.0,325.0,386.0,0.0
private,Divorced,clerical,caucasian,Female,1032630.0,28.0,31387.5,9.0,0.0,0.0,35.0,388.0,359.7081694672864,0.0
private,Never-married,service,caucasian,Female,1004794.0,22.0,49262.5,9.0,0.0,0.0,20.0,475.0,210.0,0.0
private,Never-married,service,caucasian,Male,1002573.0,56.0,57279.0,10.0,0.0,0.0,32.0,244.0,316.0,0.0
private,Married,sales,caucasian,Male,1037275.0,61.0,13593.25,10.0,0.0,0.0,40.0,196.0,371.0,0.0
private,Divorced,service,not_caucasian,Female,1026858.0,56.0,48283.0,5.0,0.0,0.0,30.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,service,caucasian,Male,1038150.0,44.0,37519.0,9.0,0.0,0.0,30.0,410.0,398.0,0.0
private,Never-married,professional,caucasian,Female,1031555.0,27.0,8568.25,11.0,0.0,1876.0,36.0,110.0,202.0,0.0
self_employed,Widowed,clerical,caucasian,Female,1019905.0,71.0,32682.75,9.0,0.0,0.0,35.0,217.27654431512983,301.0,0.0
government,Divorced,clerical,caucasian,Female,1009340.0,34.0,37149.29735524019,9.0,0.0,0.0,35.0,143.0,359.7081694672864,0.0
self_employed,Never-married,tech,caucasian,Female,1040967.0,17.0,53031.25,6.0,0.0,0.0,20.0,108.0,98.0,0.0
private,Married,trucker,caucasian,Male,1046243.0,45.0,10869.75,10.0,0.0,0.0,48.0,217.27654431512983,456.0,0.0
private,Never-married,sales,caucasian,Female,1021518.0,21.0,52370.75,10.0,0.0,0.0,20.0,151.0,146.0,0.0
private,Never-married,cleaner,caucasian,Male,1011645.0,14.0,54032.25,10.0,447.9206072106262,46.03422370617696,40.0,456.0,359.7081694672864,0.0
private,Never-married,clerical,not_caucasian,Female,1003123.0,14.0,22715.0,10.0,0.0,0.0,40.0,273.0,359.7081694672864,0.0
private,Married,cleaner,caucasian,Male,1007669.0,16.0,27347.5,9.0,0.0,0.0,40.0,184.0,359.7081694672864,0.0
private,Married,craft,not_caucasian,Female,1029146.0,59.0,83317.5,14.0,0.0,0.0,35.0,427.0,173.0,0.0
private,Never-married,craft,not_caucasian,Male,1035324.0,30.0,91516.25,10.0,0.0,0.0,40.0,347.0,357.0,0.0
private,Never-married,factory,caucasian,Female,1003526.0,25.0,37149.29735524019,9.0,0.0,0.0,40.0,176.0,142.0,0.0
private,Never-married,cleaner,caucasian,Male,1037617.0,44.8420094096221,80668.5,10.0,0.0,0.0,40.0,450.0,265.0,0.0
private,Divorced,executive,not_caucasian,Female,1036598.0,41.0,36236.75,13.0,0.0,0.0,40.0,386.0,271.0,0.0
private,Married,cleaner,caucasian,Male,1012412.0,36.0,50236.75,9.0,0.0,0.0,35.0,217.27654431512983,359.7081694672864,0.0
private,Never-married,executive,caucasian,Male,1020155.0,14.0,80668.5,10.0,0.0,0.0,40.0,489.0,359.7081694672864,0.0
private,Divorced,professional,caucasian,Female,1046102.0,22.0,10654.25,10.0,0.0,0.0,30.0,217.27654431512983,359.7081694672864,0.0
self_employed,Divorced,sales,caucasian,Female,1013187.0,60.0,24888.5,13.0,0.0,0.0,40.0,70.0,359.7081694672864,0.0
self_employed,Married,sales,caucasian,Male,1021514.0,49.0,49333.0,10.0,0.0,0.0,60.0,217.27654431512983,72.0,0.0
government,Divorced,professional,caucasian,Female,1001166.0,44.8420094096221,85897.75,13.0,0.0,0.0,10.0,422.0,359.7081694672864,0.0
government,Married,craft,caucasian,Male,1012936.0,47.0,50691.25,9.0,0.0,0.0,40.0,265.0,359.7081694672864,0.0
government,Never-married,cleaner,caucasian,Male,1010356.0,14.0,9483.0,10.0,447.9206072106262,0.0,40.0,233.0,359.7081694672864,0.0
private,Married,professional,not_caucasian,Male,1002244.0,38.0,74441.75,14.0,0.0,0.0,40.0,345.0,77.0,0.0
private,Widowed,clerical,caucasian,Female,1011539.0,36.0,238397.0,7.0,0.0,0.0,40.0,217.27654431512983,409.0,0.0
private,Never-married,service,caucasian,Male,1018993.0,20.0,56014.75,9.0,0.0,0.0,40.0,217.27654431512983,474.0,0.0
private,Widowed,clerical,caucasian,Female,1024592.0,69.0,26648.75,9.0,1848.0,0.0,40.0,219.0,4.0,0.0
private,Married,professional,caucasian,Male,1044468.0,29.0,124799.25,10.0,0.0,0.0,40.0,95.0,310.0,0.0
private,Never-married,cleaner,caucasian,Female,1026515.0,27.0,37149.29735524019,11.0,0.0,0.0,38.0,107.0,76.0,0.0
government,Married,trucker,caucasian,Male,1012793.0,24.0,40278.25,10.0,0.0,0.0,40.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,sales,caucasian,Male,1038082.0,45.0,27998.5,10.0,4650.0,0.0,40.0,217.27654431512983,293.0,0.0
private,Never-married,craft,caucasian,Male,1034046.0,14.0,72752.75,9.0,0.0,0.0,40.0,345.0,359.7081694672864,0.0
private,Never-married,clerical,caucasian,Female,1047052.0,29.0,49391.25,11.0,0.0,0.0,35.0,485.0,192.0,0.0
private,Married,trucker,caucasian,Male,1018860.0,47.0,47082.5,9.0,0.0,0.0,25.0,217.27654431512983,36.0,0.0
private,Divorced,service,not_caucasian,Female,1020727.0,49.0,29795.5,9.0,0.0,0.0,35.0,259.0,194.0,0.0
private,Married,craft,caucasian,Male,1007037.0,35.0,59853.75,9.0,0.0,0.0,42.0,204.0,491.0,0.0
private,Divorced,farm,caucasian,Male,1029132.0,28.0,50127.75,9.0,0.0,0.0,55.0,406.0,292.0,0.0
private,Married,craft,caucasian,Male,1036346.0,33.0,54036.25,9.0,0.0,0.0,40.0,260.0,484.0,0.0
private,Never-married,factory,not_caucasian,Male,1048243.0,27.0,53968.25,9.0,0.0,0.0,40.0,90.0,9.0,0.0
private,Never-married,trucker,caucasian,Male,1026216.0,14.0,77294.5,9.0,447.9206072106262,0.0,40.0,70.0,359.7081694672864,0.0
private,Never-married,cleaner,not_caucasian,Male,1018133.0,23.0,39201.75,5.0,0.0,0.0,36.0,301.0,319.0,0.0
private,Never-married,professional,caucasian,Male,1044763.0,23.0,37149.29735524019,13.0,0.0,46.03422370617696,40.0,489.0,449.0,0.0
private,Never-married,service,caucasian,Male,1024182.0,14.0,9805.5,7.0,447.9206072106262,0.0,40.0,273.0,359.7081694672864,0.0
private,Divorced,executive,caucasian,Female,1023224.0,63.0,25619.75,13.0,0.0,0.0,40.0,252.0,62.0,0.0
government,Married,professional,caucasian,Male,1035235.0,50.0,33253.5,11.0,0.0,0.0,40.0,39.0,197.0,0.0
private,Married,cleaner,caucasian,Male,1000114.0,40.0,25885.25,10.0,447.9206072106262,0.0,40.0,149.0,26.0,0.0
government,Married,craft,caucasian,Male,1033814.0,44.8420094096221,37149.29735524019,9.0,0.0,0.0,40.0,216.0,299.0,0.0
private,Married,craft,caucasian,Male,1038801.0,44.0,46930.0,9.0,0.0,0.0,41.0,488.0,300.0,0.0
private,Widowed,service,caucasian,Female,1048540.0,63.0,9448.0,6.0,447.9206072106262,0.0,31.0,83.0,18.0,0.0
private,Divorced,clerical,caucasian,Female,1019610.0,59.0,28508.0,13.0,0.0,0.0,40.0,217.27654431512983,295.0,0.0
private,Never-married,cleaner,not_caucasian,Female,1015848.0,26.0,55169.5,3.0,0.0,0.0,40.0,116.0,133.0,0.0
private,Married,sales,caucasian,Male,1039035.0,71.0,27595.0,9.0,0.0,2467.0,52.0,145.0,392.0,0.0
private,Married,sales,caucasian,Male,1033828.0,52.0,32068.0,9.0,0.0,0.0,14.0,319.0,352.0,0.0
self_employed,Never-married,tech,caucasian,Male,1002612.0,27.0,64557.75,9.0,0.0,0.0,35.0,217.27654431512983,5.0,0.0
private,Never-married,clerical,caucasian,Female,1006729.0,22.0,43615.25,13.0,0.0,0.0,40.0,242.0,412.0,0.0
private,Married,clerical,not_caucasian,Female,1023088.0,24.0,12949.75,9.0,0.0,0.0,40.0,248.0,283.0,0.0
private,Divorced,cleaner,caucasian,Male,1048593.0,24.0,86508.5,8.0,0.0,0.0,35.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,professional,caucasian,Male,1016993.0,36.0,67941.75,13.0,0.0,0.0,40.0,340.0,18.0,0.0
private,Never-married,sales,not_caucasian,Male,1029420.0,23.0,33784.5,13.0,0.0,0.0,40.0,446.0,145.0,0.0
government,Never-married,professional,caucasian,Female,1008080.0,37.0,50534.75,13.0,0.0,0.0,20.0,229.0,231.0,0.0
self_employed,Married,sales,caucasian,Male,1030431.0,69.0,87255.5,9.0,0.0,0.0,33.0,420.0,241.0,0.0
private,Married,factory,not_caucasian,Male,1036639.0,47.0,52303.0,5.0,0.0,0.0,56.0,396.0,202.0,0.0
self_employed,Married,tech,caucasian,Female,1040334.0,38.0,49940.75,10.0,0.0,46.03422370617696,20.0,394.0,359.7081694672864,0.0
private,Divorced,clerical,not_caucasian,Female,1015147.0,40.0,58880.75,9.0,0.0,46.03422370617696,40.0,186.0,7.0,0.0
private,Never-married,factory,not_caucasian,Male,1043995.0,49.0,24352.75,4.0,0.0,0.0,45.0,164.0,342.0,0.0
self_employed,Never-married,tech,caucasian,Male,1024415.0,18.0,43912.0,7.0,0.0,0.0,40.0,191.0,343.0,0.0
private,Never-married,clerical,caucasian,Female,1023755.0,39.0,28854.5,10.0,2174.0,0.0,45.0,217.27654431512983,320.0,0.0
private,Divorced,sales,caucasian,Male,1046440.0,41.0,24185.25,12.0,0.0,0.0,40.0,46.0,116.0,0.0
private,Never-married,trucker,not_caucasian,Male,1008798.0,31.0,35352.5,10.0,0.0,0.0,40.0,183.0,373.0,0.0
self_employed,Married,service,caucasian,Male,1011170.0,38.0,7816.75,9.0,447.9206072106262,0.0,70.0,380.0,359.7081694672864,0.0
private,Never-married,professional,not_caucasian,Male,1017307.0,30.0,50406.0,13.0,0.0,0.0,45.0,487.0,122.0,0.0
private,Never-married,craft,caucasian,Male,1025740.0,32.0,24430.75,10.0,0.0,0.0,38.0,443.0,278.0,0.0
government,Divorced,professional,caucasian,Male,1000471.0,28.0,73407.0,14.0,0.0,0.0,10.0,5.0,470.0,0.0
private,Never-married,craft,caucasian,Male,1021805.0,69.0,27049.0,6.0,0.0,0.0,40.0,280.0,450.0,0.0
private,Married,executive,caucasian,Male,1041639.0,32.0,44249.5,13.0,0.0,0.0,40.0,109.0,424.0,0.0
self_employed,Married,executive,caucasian,Male,1041779.0,43.0,25254.25,9.0,0.0,0.0,35.0,195.0,359.7081694672864,0.0
self_employed,Never-married,tech,caucasian,Male,1007924.0,20.0,28214.5,9.0,0.0,0.0,2.0,105.0,66.0,0.0
private,Never-married,clerical,caucasian,Female,1007801.0,25.0,37149.29735524019,5.0,0.0,0.0,40.0,390.0,37.0,0.0
private,Never-married,service,caucasian,Male,1045063.0,24.0,56631.25,11.0,0.0,0.0,40.0,401.0,359.7081694672864,0.0
private,Married,factory,caucasian,Male,1036589.0,14.0,44047.25,9.0,0.0,0.0,40.0,226.0,359.7081694672864,0.0
self_employed,Married,tech,caucasian,Male,1031813.0,44.0,102528.5,9.0,0.0,0.0,40.0,356.0,359.7081694672864,0.0
private,Never-married,cleaner,caucasian,Male,1029231.0,26.0,95168.5,9.0,0.0,0.0,52.0,217.27654431512983,250.0,0.0
private,Never-married,service,caucasian,Male,1043787.0,44.0,10927.75,13.0,0.0,0.0,48.0,375.0,355.0,0.0
private,Married,craft,caucasian,Male,1023988.0,60.0,19304.75,9.0,0.0,0.0,37.0,217.27654431512983,359.7081694672864,0.0
private,Divorced,professional,caucasian,Female,1040083.0,41.0,66165.75,10.0,0.0,3900.0,40.0,217.27654431512983,386.0,0.0
self_employed,Married,craft,not_caucasian,Female,1013956.0,44.0,23580.75,5.0,0.0,2163.0,15.0,32.0,359.7081694672864,0.0
private,Married,craft,caucasian,Male,1045997.0,47.0,26563.75,10.0,0.0,0.0,40.0,217.27654431512983,441.0,0.0
private,Divorced,service,not_caucasian,Female,1047806.0,42.0,47941.25,9.0,0.0,0.0,35.0,236.0,279.0,0.0
private,Never-married,cleaner,caucasian,Male,1042465.0,14.0,37149.29735524019,7.0,0.0,0.0,18.0,35.0,359.7081694672864,0.0
