salary,mins_beerdrinking_year,works_hours,mins_exercising_year,education_rank,coffee_per_year,great_customer_class
36801.5,0.0,35.0,0.0,11.0,146.0,0.0
50719.5,0.0,50.0,0.0,9.0,64.0,0.0
75413.5,0.0,40.0,0.0,9.0,41.0,0.0
54780.5,0.0,40.0,0.0,10.0,157.0,0.0
63142.5,0.0,40.0,0.0,10.0,452.0,0.0
44672.0,0.0,40.0,0.0,11.0,161.0,0.0
21516.25,0.0,30.0,0.0,8.0,290.0,0.0
48344.75,0.0,40.0,0.0,9.0,240.0,0.0
54032.25,447.9206072106262,40.0,0.0,9.0,420.0,0.0
65253.0,0.0,50.0,0.0,9.0,231.0,0.0
39789.75,0.0,30.0,0.0,10.0,28.0,0.0
65552.0,0.0,30.0,0.0,10.0,124.0,0.0
22270.75,0.0,35.0,0.0,12.0,359.7081694672864,0.0
49545.75,447.9206072106262,40.0,0.0,11.0,424.0,0.0
70949.0,0.0,30.0,0.0,8.0,20.0,0.0
28341.0,0.0,45.0,0.0,9.0,359.7081694672864,0.0
72141.5,0.0,40.0,0.0,13.0,154.0,0.0
45843.5,2329.0,15.0,0.0,9.0,1.0,0.0
5406.5,0.0,40.0,0.0,10.0,304.0,0.0
12569.0,0.0,40.0,0.0,13.0,450.0,0.0
26759.5,0.0,40.0,0.0,9.0,389.0,0.0
65959.0,0.0,30.0,0.0,9.0,232.0,0.0
19018.75,0.0,20.0,0.0,11.0,372.0,0.0
46970.25,3942.0,40.0,0.0,10.0,359.7081694672864,0.0
14424.5,0.0,40.0,46.03422370617696,9.0,445.0,0.0
20350.0,0.0,25.0,0.0,2.0,410.0,0.0
42201.75,0.0,45.0,46.03422370617696,4.0,359.7081694672864,0.0
8729.5,0.0,38.0,0.0,11.0,34.0,0.0
66379.5,0.0,45.0,0.0,10.0,323.0,0.0
8526.0,0.0,40.0,0.0,10.0,359.7081694672864,0.0
43176.5,0.0,40.0,0.0,9.0,347.0,0.0
41462.0,0.0,44.0,0.0,13.0,44.0,0.0
10050.0,0.0,35.0,0.0,10.0,77.0,0.0
112215.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
95377.5,0.0,50.0,0.0,10.0,175.0,0.0
8043.0,447.9206072106262,70.0,0.0,9.0,126.0,0.0
40407.75,0.0,40.0,0.0,10.0,395.0,0.0
112084.25,0.0,40.0,0.0,9.0,58.0,0.0
91239.5,3464.0,40.0,0.0,9.0,64.0,0.0
39668.0,0.0,38.0,0.0,7.0,359.7081694672864,0.0
51885.0,0.0,40.0,46.03422370617696,4.0,165.0,0.0
62684.0,0.0,99.0,0.0,9.0,359.7081694672864,0.0
64312.5,0.0,35.0,0.0,9.0,359.7081694672864,0.0
82481.25,0.0,30.0,0.0,10.0,359.7081694672864,0.0
90131.75,0.0,40.0,0.0,9.0,421.0,0.0
82809.25,0.0,20.0,0.0,9.0,451.0,0.0
66622.25,0.0,50.0,0.0,10.0,53.0,0.0
9613.75,0.0,10.0,0.0,9.0,401.0,0.0
93631.0,0.0,40.0,0.0,10.0,165.0,0.0
91689.25,0.0,35.0,0.0,9.0,397.0,0.0
27537.5,0.0,40.0,0.0,9.0,70.0,0.0
35436.25,0.0,40.0,0.0,9.0,129.0,0.0
44209.75,0.0,40.0,0.0,9.0,414.0,0.0
24590.0,0.0,40.0,0.0,8.0,138.0,0.0
32406.0,0.0,40.0,0.0,10.0,38.0,0.0
33686.5,0.0,40.0,0.0,6.0,285.0,0.0
37149.29735524019,0.0,40.0,0.0,9.0,359.7081694672864,0.0
58228.5,0.0,40.0,0.0,11.0,359.7081694672864,0.0
87266.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
46925.5,2174.0,45.0,0.0,10.0,411.0,0.0
55754.75,0.0,30.0,0.0,9.0,469.0,0.0
45945.0,0.0,40.0,1740.0,9.0,56.0,0.0
98491.25,0.0,25.0,0.0,12.0,7.0,0.0
25521.25,447.9206072106262,40.0,0.0,10.0,246.0,0.0
25424.25,0.0,40.0,0.0,11.0,78.0,0.0
42565.75,0.0,40.0,0.0,9.0,248.0,0.0
77294.5,0.0,40.0,0.0,9.0,293.0,0.0
52149.5,0.0,45.0,0.0,10.0,400.0,0.0
12618.5,0.0,40.0,0.0,9.0,243.0,0.0
55663.5,0.0,40.0,0.0,13.0,259.0,0.0
34517.25,0.0,50.0,2042.0,3.0,367.0,0.0
7996.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
45253.75,0.0,47.0,0.0,9.0,359.7081694672864,0.0
38819.5,0.0,40.0,0.0,6.0,422.0,0.0
69753.75,0.0,65.0,0.0,10.0,375.0,0.0
15802.5,0.0,15.0,0.0,9.0,256.0,0.0
84053.75,0.0,25.0,0.0,12.0,359.7081694672864,0.0
25589.75,0.0,37.0,0.0,13.0,262.0,0.0
51314.0,2885.0,80.0,0.0,9.0,433.0,0.0
6091.0,0.0,30.0,0.0,10.0,450.0,0.0
52753.25,0.0,50.0,0.0,11.0,359.7081694672864,0.0
33312.0,0.0,14.0,0.0,9.0,359.7081694672864,0.0
47274.5,0.0,40.0,0.0,9.0,367.0,0.0
28113.25,0.0,4.0,0.0,9.0,359.7081694672864,0.0
23975.5,0.0,40.0,0.0,12.0,359.7081694672864,0.0
28370.25,0.0,40.0,0.0,9.0,494.0,0.0
40148.5,0.0,40.0,0.0,9.0,40.0,0.0
43857.75,0.0,40.0,0.0,10.0,196.0,0.0
41384.75,0.0,90.0,0.0,10.0,467.0,0.0
33463.25,0.0,50.0,0.0,10.0,359.7081694672864,0.0
28400.25,447.9206072106262,30.0,0.0,10.0,193.0,0.0
67051.25,0.0,52.0,0.0,13.0,295.0,0.0
69632.5,0.0,40.0,0.0,9.0,399.0,0.0
55924.0,0.0,56.0,0.0,8.0,223.0,0.0
22927.25,0.0,45.0,0.0,12.0,268.0,0.0
56069.25,0.0,40.0,0.0,10.0,322.0,0.0
61327.5,0.0,35.0,0.0,10.0,359.7081694672864,0.0
63921.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
29633.75,0.0,18.0,0.0,8.0,359.7081694672864,0.0
9358.75,0.0,3.0,0.0,13.0,170.0,0.0
23858.75,0.0,65.0,1579.0,4.0,42.0,0.0
22030.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
40585.75,0.0,22.0,0.0,10.0,359.7081694672864,0.0
15160.25,0.0,45.0,0.0,13.0,359.7081694672864,0.0
67581.0,0.0,30.0,0.0,11.0,359.7081694672864,0.0
37149.29735524019,0.0,35.0,0.0,11.0,240.0,0.0
46170.5,0.0,18.0,0.0,9.0,440.0,0.0
50872.0,0.0,40.0,1672.0,13.0,359.7081694672864,0.0
36017.75,2580.0,15.0,46.03422370617696,3.0,76.0,0.0
55439.25,0.0,50.0,0.0,13.0,255.0,0.0
8052.25,0.0,40.0,2051.0,5.0,359.7081694672864,0.0
105337.5,0.0,20.0,0.0,7.0,359.7081694672864,0.0
76528.5,0.0,20.0,0.0,10.0,359.7081694672864,0.0
37149.29735524019,0.0,40.0,0.0,10.0,359.7081694672864,0.0
31117.5,0.0,60.0,0.0,9.0,440.0,0.0
66316.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
41405.5,0.0,25.0,0.0,10.0,22.0,0.0
46707.75,0.0,45.0,0.0,10.0,398.0,0.0
28170.75,0.0,12.0,46.03422370617696,10.0,28.0,0.0
9950.75,0.0,40.0,0.0,10.0,168.0,0.0
38538.25,0.0,50.0,0.0,6.0,359.7081694672864,0.0
26970.5,0.0,40.0,0.0,13.0,165.0,0.0
35761.5,447.9206072106262,20.0,0.0,10.0,193.0,0.0
8894.0,0.0,40.0,0.0,10.0,275.0,0.0
34538.25,447.9206072106262,20.0,0.0,10.0,93.0,0.0
59329.25,0.0,45.0,0.0,5.0,273.0,0.0
77337.0,0.0,18.0,46.03422370617696,10.0,127.0,0.0
27049.0,0.0,25.0,0.0,13.0,472.0,0.0
8070.0,0.0,45.0,0.0,9.0,8.0,0.0
28872.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
25120.0,0.0,44.0,0.0,9.0,360.0,0.0
14800.0,0.0,40.0,0.0,9.0,55.0,0.0
48336.75,0.0,28.0,0.0,10.0,359.7081694672864,0.0
47073.25,447.9206072106262,40.0,0.0,9.0,43.0,0.0
36909.5,0.0,40.0,0.0,13.0,301.0,0.0
49754.5,0.0,40.0,1504.0,10.0,463.0,0.0
69092.25,0.0,45.0,0.0,9.0,454.0,0.0
44993.25,0.0,40.0,0.0,11.0,56.0,0.0
36016.75,0.0,40.0,0.0,11.0,42.0,0.0
8238.5,0.0,36.0,0.0,11.0,231.0,0.0
40557.0,0.0,48.0,0.0,13.0,460.0,0.0
66109.0,0.0,40.0,0.0,10.0,173.0,0.0
26229.25,0.0,44.0,0.0,10.0,16.0,0.0
45750.0,0.0,45.0,0.0,14.0,473.0,0.0
46927.75,0.0,40.0,0.0,9.0,246.0,0.0
100534.0,0.0,20.0,0.0,10.0,111.0,0.0
59714.75,0.0,20.0,0.0,9.0,359.7081694672864,0.0
34911.75,0.0,56.0,0.0,10.0,207.0,0.0
99763.0,447.9206072106262,42.0,46.03422370617696,5.0,229.0,0.0
37149.29735524019,0.0,30.0,0.0,10.0,136.0,0.0
54553.75,0.0,20.0,0.0,11.0,149.0,0.0
42778.5,0.0,35.0,0.0,11.0,61.0,0.0
75758.0,0.0,40.0,0.0,10.0,494.0,0.0
46054.0,0.0,40.0,0.0,10.0,330.0,0.0
22260.25,0.0,40.0,46.03422370617696,9.0,184.0,0.0
23909.0,0.0,45.0,0.0,10.0,231.0,0.0
43396.25,0.0,18.0,0.0,9.0,109.0,0.0
64806.5,0.0,48.0,0.0,7.0,139.0,0.0
90564.75,0.0,40.0,0.0,13.0,215.0,0.0
46500.0,447.9206072106262,40.0,0.0,11.0,359.7081694672864,0.0
50294.75,0.0,40.0,0.0,10.0,359.7081694672864,0.0
44480.75,0.0,25.0,0.0,10.0,430.0,0.0
45678.5,0.0,45.0,0.0,9.0,204.0,0.0
38877.25,0.0,10.0,0.0,7.0,145.0,0.0
24054.75,0.0,15.0,0.0,13.0,359.7081694672864,0.0
53822.0,0.0,40.0,0.0,7.0,235.0,0.0
38737.5,0.0,50.0,0.0,13.0,359.7081694672864,0.0
37149.29735524019,0.0,48.0,0.0,10.0,49.0,0.0
66736.25,3137.0,40.0,0.0,9.0,101.0,0.0
6068.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
56386.0,0.0,48.0,0.0,13.0,384.0,0.0
18367.75,0.0,50.0,0.0,10.0,353.0,0.0
34571.25,0.0,40.0,0.0,12.0,359.7081694672864,0.0
50106.5,0.0,44.0,0.0,11.0,48.0,0.0
41341.25,2885.0,40.0,0.0,9.0,401.0,0.0
120293.75,447.9206072106262,24.0,0.0,10.0,359.7081694672864,0.0
77844.0,0.0,40.0,0.0,13.0,359.7081694672864,0.0
39672.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
75601.5,0.0,55.0,0.0,14.0,430.0,0.0
24652.75,447.9206072106262,3.0,0.0,13.0,42.0,0.0
84757.25,0.0,50.0,0.0,13.0,298.0,0.0
17570.5,0.0,40.0,0.0,9.0,177.0,0.0
26429.25,0.0,35.0,1876.0,14.0,359.7081694672864,0.0
16750.25,0.0,50.0,0.0,10.0,69.0,0.0
35883.25,0.0,40.0,0.0,4.0,256.0,0.0
30491.5,0.0,45.0,0.0,13.0,241.0,0.0
50641.25,0.0,40.0,0.0,2.0,435.0,0.0
72566.75,0.0,18.0,0.0,13.0,497.0,0.0
50918.5,0.0,36.0,880.0,12.0,359.7081694672864,0.0
25895.0,0.0,40.0,0.0,13.0,48.0,0.0
37149.29735524019,0.0,50.0,0.0,9.0,359.7081694672864,0.0
78544.25,0.0,40.0,0.0,9.0,111.0,0.0
117363.5,0.0,40.0,0.0,10.0,359.7081694672864,0.0
29846.5,0.0,60.0,0.0,11.0,427.0,0.0
53684.5,0.0,48.0,0.0,9.0,359.7081694672864,0.0
62430.0,0.0,40.0,0.0,10.0,250.0,0.0
62271.75,0.0,40.0,0.0,13.0,32.0,0.0
53669.5,0.0,30.0,0.0,9.0,7.0,0.0
37149.29735524019,447.9206072106262,40.0,0.0,13.0,57.0,0.0
13134.25,0.0,30.0,0.0,9.0,150.0,0.0
33667.75,0.0,40.0,0.0,10.0,361.0,0.0
38940.25,0.0,8.0,46.03422370617696,10.0,20.0,0.0
40156.25,0.0,47.0,46.03422370617696,10.0,68.0,0.0
23578.5,1173.0,18.0,0.0,9.0,359.7081694672864,0.0
72110.0,0.0,40.0,0.0,13.0,271.0,0.0
51715.5,0.0,40.0,0.0,9.0,361.0,0.0
84430.0,0.0,24.0,0.0,9.0,268.0,0.0
40025.25,0.0,55.0,0.0,9.0,359.7081694672864,0.0
28211.75,0.0,40.0,0.0,4.0,141.0,0.0
47958.5,0.0,40.0,0.0,9.0,287.0,0.0
86334.75,0.0,28.0,0.0,11.0,359.7081694672864,0.0
27236.25,0.0,48.0,0.0,13.0,359.7081694672864,0.0
25734.5,0.0,40.0,0.0,13.0,140.0,0.0
46208.25,0.0,40.0,0.0,6.0,331.0,0.0
59825.75,0.0,50.0,0.0,13.0,256.0,0.0
44762.0,0.0,60.0,0.0,9.0,135.0,0.0
55488.75,0.0,40.0,0.0,3.0,470.0,0.0
44457.0,0.0,50.0,0.0,9.0,52.0,0.0
38290.0,0.0,40.0,0.0,9.0,43.0,0.0
13278.5,2538.0,20.0,0.0,10.0,359.7081694672864,0.0
12715.5,0.0,55.0,46.03422370617696,9.0,359.7081694672864,0.0
39095.75,0.0,40.0,0.0,10.0,359.7081694672864,0.0
25115.5,2174.0,60.0,0.0,11.0,154.0,0.0
33755.0,0.0,60.0,0.0,10.0,359.7081694672864,0.0
33300.25,447.9206072106262,50.0,0.0,14.0,359.7081694672864,0.0
41110.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
91262.5,0.0,20.0,0.0,4.0,320.0,0.0
9467.25,0.0,40.0,0.0,10.0,271.0,0.0
82059.75,0.0,40.0,0.0,10.0,455.0,0.0
71741.75,0.0,45.0,0.0,6.0,72.0,0.0
116614.5,0.0,20.0,0.0,10.0,151.0,0.0
31330.25,447.9206072106262,40.0,0.0,9.0,4.0,0.0
51466.25,0.0,45.0,0.0,9.0,351.0,0.0
15141.75,3411.0,40.0,0.0,9.0,362.0,0.0
7072.75,0.0,40.0,0.0,13.0,359.7081694672864,0.0
54032.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
53214.0,447.9206072106262,35.0,0.0,12.0,63.0,0.0
49739.0,0.0,35.0,0.0,9.0,133.0,0.0
24515.25,0.0,50.0,0.0,11.0,462.0,0.0
37581.0,0.0,40.0,0.0,9.0,271.0,0.0
37149.29735524019,0.0,45.0,0.0,13.0,271.0,0.0
37704.25,0.0,45.0,0.0,8.0,359.7081694672864,0.0
71506.5,0.0,52.0,0.0,13.0,497.0,0.0
42998.75,2829.0,40.0,0.0,6.0,289.0,0.0
16709.5,0.0,9.0,0.0,10.0,145.0,0.0
47142.25,0.0,25.0,0.0,10.0,359.7081694672864,0.0
28591.5,0.0,40.0,0.0,13.0,359.7081694672864,0.0
39220.5,0.0,40.0,0.0,10.0,178.0,0.0
47830.0,0.0,24.0,0.0,9.0,49.0,0.0
43329.0,0.0,40.0,0.0,10.0,176.0,0.0
63699.25,0.0,40.0,0.0,10.0,483.0,0.0
24657.5,447.9206072106262,40.0,0.0,4.0,198.0,0.0
37149.29735524019,0.0,12.0,0.0,10.0,492.0,0.0
37409.25,0.0,25.0,0.0,10.0,359.7081694672864,0.0
79445.0,0.0,40.0,0.0,10.0,195.0,0.0
36294.5,0.0,40.0,0.0,9.0,341.0,0.0
51268.0,0.0,50.0,0.0,9.0,162.0,0.0
54577.25,0.0,50.0,0.0,13.0,232.0,0.0
52476.5,0.0,35.0,0.0,2.0,359.7081694672864,0.0
22739.0,0.0,40.0,0.0,9.0,4.0,0.0
59865.25,0.0,35.0,0.0,14.0,320.0,0.0
47161.0,0.0,30.0,0.0,10.0,374.0,0.0
82944.0,0.0,40.0,0.0,9.0,138.0,0.0
56922.5,0.0,40.0,0.0,9.0,162.0,0.0
50522.75,0.0,40.0,0.0,9.0,340.0,0.0
10928.0,0.0,40.0,0.0,6.0,134.0,0.0
27525.5,0.0,77.0,1668.0,9.0,359.7081694672864,0.0
54788.75,0.0,43.0,46.03422370617696,9.0,475.0,0.0
37149.29735524019,3818.0,40.0,0.0,10.0,359.7081694672864,0.0
40196.0,0.0,40.0,0.0,6.0,400.0,0.0
43058.0,0.0,30.0,0.0,9.0,359.7081694672864,0.0
10278.75,0.0,40.0,0.0,10.0,341.0,0.0
47280.75,0.0,40.0,0.0,9.0,16.0,0.0
17224.0,0.0,48.0,0.0,9.0,165.0,0.0
80855.25,0.0,20.0,0.0,10.0,359.7081694672864,0.0
16112.0,0.0,40.0,0.0,9.0,280.0,0.0
53848.75,0.0,10.0,1602.0,10.0,283.0,0.0
45263.5,0.0,40.0,0.0,13.0,200.0,0.0
8635.25,0.0,36.0,0.0,11.0,462.0,0.0
68839.25,0.0,25.0,0.0,11.0,423.0,0.0
40072.75,0.0,40.0,0.0,10.0,359.7081694672864,0.0
51919.0,0.0,40.0,0.0,10.0,359.7081694672864,0.0
15977.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
37149.29735524019,0.0,20.0,0.0,14.0,359.7081694672864,0.0
48463.75,0.0,45.0,46.03422370617696,9.0,8.0,0.0
12873.5,0.0,40.0,0.0,10.0,280.0,0.0
9599.25,0.0,40.0,0.0,9.0,335.0,0.0
28205.0,2463.0,40.0,0.0,9.0,359.7081694672864,0.0
71458.0,0.0,70.0,0.0,14.0,232.0,0.0
37149.29735524019,0.0,45.0,0.0,9.0,442.0,0.0
19825.75,0.0,60.0,0.0,11.0,166.0,0.0
37149.29735524019,0.0,40.0,0.0,9.0,141.0,0.0
29323.75,0.0,40.0,0.0,6.0,359.7081694672864,0.0
66586.75,447.9206072106262,43.0,0.0,9.0,83.0,0.0
63623.25,0.0,44.0,46.03422370617696,10.0,223.0,0.0
72314.25,0.0,40.0,0.0,10.0,231.0,0.0
34697.5,0.0,30.0,46.03422370617696,9.0,359.7081694672864,0.0
48037.25,0.0,40.0,0.0,13.0,14.0,0.0
46701.25,0.0,35.0,0.0,9.0,455.0,0.0
51485.0,0.0,40.0,0.0,10.0,359.7081694672864,0.0
65135.75,0.0,1.0,0.0,6.0,359.7081694672864,0.0
57341.0,0.0,45.0,0.0,14.0,305.0,0.0
68237.5,0.0,40.0,0.0,9.0,496.0,0.0
74386.0,0.0,40.0,0.0,9.0,177.0,0.0
13776.0,447.9206072106262,25.0,0.0,9.0,200.0,0.0
61091.5,0.0,40.0,0.0,13.0,374.0,0.0
87695.75,0.0,38.0,0.0,9.0,359.7081694672864,0.0
50737.75,0.0,20.0,0.0,10.0,359.7081694672864,0.0
12808.25,0.0,38.0,46.03422370617696,13.0,76.0,0.0
29678.5,0.0,40.0,0.0,11.0,359.7081694672864,0.0
64044.75,594.0,10.0,0.0,10.0,138.0,0.0
66978.0,0.0,40.0,0.0,9.0,155.0,0.0
49204.0,0.0,50.0,0.0,11.0,482.0,0.0
32191.0,0.0,20.0,0.0,4.0,359.7081694672864,0.0
109290.25,0.0,40.0,0.0,10.0,390.0,0.0
55803.0,0.0,45.0,0.0,13.0,337.0,0.0
45800.0,0.0,40.0,1902.0,10.0,359.7081694672864,0.0
83673.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
68033.0,0.0,65.0,0.0,15.0,82.0,0.0
103233.25,0.0,55.0,0.0,8.0,359.7081694672864,0.0
70435.75,0.0,50.0,0.0,10.0,431.0,0.0
47161.0,0.0,40.0,0.0,3.0,359.7081694672864,0.0
22371.75,0.0,40.0,0.0,9.0,461.0,0.0
67329.25,447.9206072106262,42.0,0.0,9.0,359.7081694672864,0.0
61236.25,0.0,40.0,0.0,10.0,178.0,0.0
91558.0,0.0,40.0,0.0,5.0,111.0,0.0
80011.75,0.0,40.0,0.0,6.0,394.0,0.0
47797.0,0.0,40.0,0.0,9.0,377.0,0.0
215087.0,0.0,25.0,0.0,10.0,459.0,0.0
73046.25,0.0,40.0,0.0,13.0,243.0,0.0
48685.0,0.0,40.0,0.0,10.0,314.0,0.0
38460.25,447.9206072106262,40.0,0.0,10.0,464.0,0.0
37149.29735524019,0.0,40.0,0.0,9.0,359.7081694672864,0.0
37149.29735524019,0.0,40.0,0.0,9.0,3.0,0.0
54442.25,0.0,15.0,0.0,10.0,80.0,0.0
78457.5,0.0,40.0,0.0,9.0,359.7081694672864,0.0
37149.29735524019,447.9206072106262,50.0,0.0,11.0,359.7081694672864,0.0
39116.0,0.0,40.0,0.0,6.0,12.0,0.0
87342.0,447.9206072106262,40.0,0.0,10.0,248.0,0.0
25830.75,0.0,40.0,0.0,12.0,278.0,0.0
41484.25,0.0,40.0,0.0,9.0,94.0,0.0
47627.0,0.0,35.0,0.0,10.0,401.0,0.0
33343.25,0.0,60.0,0.0,9.0,21.0,0.0
37149.29735524019,2202.0,40.0,0.0,9.0,359.7081694672864,0.0
26476.75,0.0,20.0,0.0,2.0,359.7081694672864,0.0
40785.0,0.0,12.0,0.0,9.0,31.0,0.0
9484.25,0.0,43.0,0.0,12.0,449.0,0.0
58973.0,0.0,32.0,0.0,10.0,319.0,0.0
11345.25,0.0,8.0,0.0,10.0,497.0,0.0
38222.25,0.0,52.0,0.0,10.0,359.7081694672864,0.0
42295.5,0.0,45.0,0.0,5.0,3.0,0.0
44536.75,0.0,10.0,0.0,10.0,223.0,0.0
48261.75,0.0,60.0,0.0,16.0,158.0,0.0
114637.25,0.0,96.0,0.0,2.0,52.0,0.0
27629.25,4064.0,40.0,0.0,16.0,413.0,0.0
8278.75,0.0,40.0,0.0,9.0,468.0,0.0
35425.5,0.0,60.0,0.0,9.0,9.0,0.0
25002.25,0.0,30.0,0.0,10.0,101.0,0.0
50433.5,0.0,48.0,0.0,10.0,159.0,0.0
39939.75,0.0,40.0,0.0,13.0,144.0,0.0
66895.75,0.0,40.0,0.0,6.0,154.0,0.0
78013.75,0.0,40.0,0.0,13.0,291.0,0.0
33150.25,0.0,40.0,0.0,10.0,359.7081694672864,0.0
30652.25,0.0,40.0,0.0,9.0,142.0,0.0
5973.0,0.0,40.0,0.0,9.0,359.7081694672864,0.0
29855.25,0.0,35.0,625.0,9.0,471.0,0.0
115208.75,0.0,55.0,0.0,9.0,213.0,0.0
40608.0,0.0,40.0,0.0,10.0,225.0,0.0
36679.75,0.0,35.0,0.0,9.0,172.0,0.0
58665.75,0.0,40.0,0.0,9.0,469.0,0.0
28953.75,0.0,20.0,46.03422370617696,7.0,98.0,0.0
101918.0,0.0,40.0,0.0,10.0,386.0,0.0
16805.5,447.9206072106262,40.0,0.0,10.0,359.7081694672864,0.0
48354.0,0.0,40.0,0.0,10.0,74.0,0.0
21260.25,0.0,20.0,0.0,10.0,126.0,0.0
5133.5,0.0,45.0,0.0,13.0,359.7081694672864,0.0
54222.25,0.0,45.0,0.0,5.0,359.7081694672864,0.0
40415.5,4650.0,40.0,0.0,9.0,359.7081694672864,0.0
33730.5,0.0,50.0,0.0,9.0,191.0,0.0
36624.25,0.0,16.0,0.0,10.0,359.7081694672864,0.0
51736.75,0.0,40.0,0.0,9.0,359.7081694672864,0.0
47791.25,0.0,15.0,0.0,10.0,359.7081694672864,0.0
58725.25,0.0,40.0,46.03422370617696,10.0,359.7081694672864,0.0
37149.29735524019,0.0,40.0,0.0,11.0,388.0,0.0
32655.0,0.0,33.0,0.0,8.0,322.0,0.0
83326.25,0.0,35.0,0.0,16.0,359.7081694672864,0.0
120496.75,0.0,35.0,0.0,10.0,359.7081694672864,0.0
32035.25,0.0,40.0,0.0,13.0,359.7081694672864,0.0
93920.0,0.0,40.0,0.0,12.0,233.0,0.0
52454.5,0.0,55.0,0.0,13.0,347.0,0.0
17560.0,0.0,36.0,0.0,14.0,471.0,0.0
78851.5,0.0,88.0,0.0,7.0,86.0,0.0
48498.75,0.0,30.0,46.03422370617696,9.0,359.7081694672864,0.0
29197.25,0.0,60.0,0.0,9.0,139.0,0.0
51960.25,0.0,40.0,0.0,10.0,191.0,0.0
34718.0,0.0,50.0,0.0,9.0,400.0,0.0
89782.75,0.0,48.0,0.0,9.0,245.0,0.0
85147.75,3942.0,40.0,0.0,6.0,369.0,0.0
54227.0,0.0,24.0,0.0,9.0,191.0,0.0
59182.75,447.9206072106262,40.0,0.0,4.0,307.0,0.0
52370.75,0.0,47.0,0.0,10.0,359.7081694672864,0.0
119709.0,0.0,40.0,0.0,10.0,359.7081694672864,0.0
74882.0,0.0,50.0,0.0,10.0,359.7081694672864,0.0
59475.75,0.0,40.0,0.0,10.0,159.0,0.0
33764.0,0.0,40.0,0.0,10.0,143.0,0.0
165217.5,0.0,60.0,0.0,13.0,359.7081694672864,0.0
31473.0,0.0,40.0,0.0,5.0,106.0,0.0
78544.25,0.0,40.0,0.0,6.0,253.0,0.0
57691.75,0.0,40.0,0.0,12.0,441.0,0.0
5345.75,0.0,40.0,0.0,9.0,413.0,0.0
48506.0,0.0,50.0,0.0,5.0,50.0,0.0
48667.0,0.0,16.0,0.0,9.0,293.0,0.0
44061.0,0.0,40.0,0.0,9.0,163.0,0.0
68742.25,0.0,42.0,0.0,9.0,316.0,0.0
47215.25,0.0,40.0,0.0,9.0,80.0,0.0
79349.0,0.0,40.0,0.0,10.0,131.0,0.0
49934.75,0.0,40.0,0.0,10.0,277.0,0.0
84376.25,447.9206072106262,40.0,0.0,15.0,293.0,0.0
23663.0,0.0,40.0,0.0,10.0,375.0,0.0
70042.25,3456.0,8.0,0.0,10.0,97.0,0.0
42245.25,0.0,40.0,0.0,9.0,220.0,0.0
78501.75,0.0,40.0,2051.0,6.0,446.0,0.0
37149.29735524019,0.0,40.0,0.0,13.0,273.0,0.0
38552.5,2829.0,60.0,0.0,9.0,266.0,0.0
94113.75,0.0,38.0,0.0,11.0,207.0,0.0
40574.25,0.0,20.0,0.0,9.0,342.0,0.0
38945.25,4064.0,50.0,0.0,9.0,196.0,0.0
35161.75,0.0,36.0,0.0,9.0,315.0,0.0
60040.0,0.0,35.0,0.0,9.0,130.0,0.0
49162.25,0.0,40.0,0.0,9.0,316.0,0.0
32315.75,447.9206072106262,60.0,46.03422370617696,10.0,211.0,0.0
14933.0,0.0,40.0,0.0,9.0,42.0,0.0
17171.0,0.0,40.0,0.0,9.0,183.0,0.0
25597.0,0.0,60.0,0.0,12.0,236.0,0.0
48653.0,447.9206072106262,25.0,0.0,7.0,391.0,0.0
78125.0,0.0,40.0,0.0,11.0,440.0,0.0
50404.25,447.9206072106262,40.0,0.0,9.0,359.7081694672864,0.0
16750.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
62364.0,0.0,40.0,0.0,13.0,114.0,0.0
48535.25,447.9206072106262,40.0,0.0,11.0,163.0,0.0
21734.75,0.0,50.0,0.0,9.0,359.7081694672864,0.0
63982.0,447.9206072106262,40.0,0.0,9.0,280.0,0.0
36198.25,0.0,40.0,46.03422370617696,7.0,54.0,0.0
23911.75,0.0,50.0,0.0,5.0,197.0,0.0
24843.25,0.0,40.0,0.0,6.0,359.7081694672864,0.0
16858.25,0.0,40.0,0.0,9.0,359.7081694672864,0.0
30693.75,0.0,35.0,0.0,9.0,253.0,0.0
48525.5,0.0,40.0,0.0,13.0,278.0,0.0
12762.0,0.0,55.0,0.0,13.0,271.0,0.0
66740.0,0.0,25.0,0.0,10.0,359.7081694672864,0.0
60103.5,0.0,30.0,0.0,13.0,359.7081694672864,0.0
29589.5,0.0,50.0,0.0,9.0,359.7081694672864,0.0
11167.75,0.0,38.0,0.0,9.0,49.0,0.0
